order_id,order_date,customer_id,customer_name,product_id,product_names,categories,quantity,price,total
70641,2020-09-14,647,Customer_7991,205,Printer,Electronics,8,85.57,684.56
70642,2012-08-21,402,Customer_15463,211,Plastic Cups,Sundry,2,37.79,75.58
70643,2015-04-06,876,Customer_361,200,Laptop,Electronics,2,24.88,49.76
70644,2023-07-03,391,Customer_12076,204,Monitor,Electronics,8,23.49,187.92
70645,2013-10-17,877,Customer_16551,200,Laptop,Electronics,9,53.64,482.76
70646,2013-04-12,749,Customer_9988,204,Monitor,Electronics,5,94.21,471.04999999999995
70647,2012-06-30,479,Customer_722,200,Laptop,Electronics,3,83.83,251.49
70648,2015-07-30,464,Customer_25382,207,Pen,Stationery,7,33.64,235.48000000000002
70649,2012-08-28,872,Customer_25131,204,Monitor,Electronics,10,9.13,91.30000000000001
70650,2017-07-22,500,Customer_1837,204,Monitor,Electronics,1,3.02,3.02
70651,2021-06-09,304,Customer_5310,208,Notebook,Stationery,7,14.43,101.00999999999999
70652,2022-04-08,856,Customer_1773,205,Printer,Electronics,7,91.51,640.57
70653,2023-01-10,469,Customer_13105,200,Laptop,Electronics,5,50.64,253.2
70654,2021-06-12,609,Customer_26805,205,Printer,Electronics,9,32.07,288.63
70655,2019-02-27,443,Customer_2487,201,Smartphone,Electronics,6,89.21,535.26
70656,2014-03-29,805,Customer_4317,203,Chair,Office,3,77.66,232.98
70657,2012-07-06,451,Customer_7843,209,Coffee Maker,Electronics,2,92.83,185.66
70658,2014-01-29,560,Customer_31252,201,Smartphone,Electronics,3,3.29,9.870000000000001
70659,2015-06-30,370,Customer_22046,200,Laptop,Electronics,5,54.42,272.1
70660,2010-08-20,739,Customer_15601,202,Desk,Office,8,67.31,538.48
70661,2017-08-29,736,Customer_12302,202,Desk,Office,7,96.96,678.7199999999999
70662,2021-05-16,280,Customer_5143,209,Coffee Maker,Electronics,1,86.04,86.04
70663,2018-10-23,459,Customer_2686,209,Coffee Maker,Electronics,9,82.37,741.33
70664,2019-01-02,396,Customer_20006,210,Cabinet,Office,8,42.02,336.16
70665,2017-07-19,791,Customer_4502,211,Plastic Cups,Sundry,5,48.66,243.29999999999998
70666,2019-10-07,834,Customer_31002,200,Laptop,Electronics,3,15.27,45.81
70667,2016-04-14,923,Customer_12676,211,Plastic Cups,Sundry,9,10.72,96.48
70668,2017-10-22,831,Customer_20733,203,Chair,Office,7,64.22,449.53999999999996
70669,2021-10-10,606,Customer_14504,206,Paper,Stationery,4,83.91,335.64
70670,2014-10-17,312,Customer_17751,210,Cabinet,Office,4,98.02,392.08
70671,2010-04-24,637,Customer_17470,209,Coffee Maker,Electronics,4,39.54,158.16
70672,2019-06-19,524,Customer_366,200,Laptop,Electronics,4,73.44,293.76
70673,2021-07-06,666,Customer_16616,206,Paper,Stationery,5,98.5,492.5
70674,2011-05-08,177,Customer_10133,205,Printer,Electronics,10,31.33,313.29999999999995
70675,2010-06-23,894,Customer_30844,200,Laptop,Electronics,1,35.14,35.14
70676,2010-07-03,384,Customer_32122,206,Paper,Stationery,1,9.23,9.23
70677,2020-02-18,715,Customer_9062,200,Laptop,Electronics,6,3.08,18.48
70678,2019-08-16,162,Customer_26535,211,Plastic Cups,Sundry,9,81.33,731.97
70679,2015-01-15,995,Customer_7473,206,Paper,Stationery,9,4.76,42.839999999999996
70680,2018-03-25,175,Customer_29425,200,Laptop,Electronics,7,8.54,59.779999999999994
70681,2015-11-19,187,Customer_21365,209,Coffee Maker,Electronics,1,89.0,89.0
70682,2016-07-02,287,Customer_5274,201,Smartphone,Electronics,8,61.94,495.52
70683,2013-07-19,610,Customer_8826,211,Plastic Cups,Sundry,3,2.94,8.82
70684,2018-06-30,695,Customer_7767,204,Monitor,Electronics,5,63.21,316.05
70685,2011-06-15,901,Customer_19428,202,Desk,Office,6,97.34,584.04
70686,2017-09-05,919,Customer_1746,203,Chair,Office,9,68.4,615.6
70687,2022-03-15,474,Customer_28332,206,Paper,Stationery,5,10.75,53.75
70688,2014-02-13,530,Customer_3378,208,Notebook,Stationery,7,93.97,657.79
70689,2022-01-22,867,Customer_4380,200,Laptop,Electronics,4,78.12,312.48
70690,2019-05-10,633,Customer_7523,203,Chair,Office,10,49.48,494.79999999999995
70691,2012-06-30,754,Customer_2709,211,Plastic Cups,Sundry,8,5.48,43.84
70692,2012-11-04,591,Customer_9762,210,Cabinet,Office,1,49.54,49.54
70693,2015-05-05,843,Customer_3314,210,Cabinet,Office,8,95.88,767.04
70694,2014-02-12,715,Customer_10790,208,Notebook,Stationery,5,41.11,205.55
70695,2016-03-13,158,Customer_10554,211,Plastic Cups,Sundry,1,40.58,40.58
70696,2010-09-22,321,Customer_191,202,Desk,Office,2,79.89,159.78
70697,2020-07-09,927,Customer_22550,211,Plastic Cups,Sundry,10,58.61,586.1
70698,2013-06-05,301,Customer_1222,205,Printer,Electronics,3,19.0,57.0
70699,2013-10-20,128,Customer_14982,210,Cabinet,Office,1,71.16,71.16
70700,2020-06-28,848,Customer_27143,206,Paper,Stationery,3,40.11,120.33
70701,2020-03-29,407,Customer_28541,203,Chair,Office,7,22.85,159.95000000000002
70702,2012-04-27,715,Customer_13254,209,Coffee Maker,Electronics,4,17.86,71.44
70703,2022-10-02,298,Customer_9306,211,Plastic Cups,Sundry,5,58.52,292.6
70704,2016-03-13,810,Customer_19394,200,Laptop,Electronics,5,42.01,210.04999999999998
70705,2023-01-06,347,Customer_17467,211,Plastic Cups,Sundry,3,72.38,217.14
70706,2019-06-12,749,Customer_24912,206,Paper,Stationery,1,14.16,14.16
70707,2015-05-10,188,Customer_13690,211,Plastic Cups,Sundry,7,87.33,611.31
70708,2011-08-06,691,Customer_16675,209,Coffee Maker,Electronics,9,23.82,214.38
70709,2021-01-22,318,Customer_25816,203,Chair,Office,9,68.12,613.08
70710,2020-09-15,340,Customer_1912,211,Plastic Cups,Sundry,7,5.83,40.81
70711,2016-01-09,855,Customer_6780,208,Notebook,Stationery,1,19.69,19.69
70712,2014-12-16,951,Customer_4459,207,Pen,Stationery,3,15.58,46.74
70713,2020-01-05,351,Customer_14638,203,Chair,Office,2,85.65,171.3
70714,2016-07-07,473,Customer_20593,208,Notebook,Stationery,7,58.07,406.49
70715,2012-12-15,920,Customer_5965,208,Notebook,Stationery,10,58.52,585.2
70716,2021-03-20,507,Customer_19478,203,Chair,Office,10,76.07,760.6999999999999
70717,2020-10-03,268,Customer_16605,208,Notebook,Stationery,7,51.8,362.59999999999997
70718,2015-10-13,146,Customer_13740,206,Paper,Stationery,9,41.25,371.25
70719,2019-11-28,990,Customer_5506,201,Smartphone,Electronics,6,31.85,191.10000000000002
70720,2012-07-31,866,Customer_1849,203,Chair,Office,6,28.83,172.98
70721,2016-03-16,269,Customer_18904,201,Smartphone,Electronics,3,90.79,272.37
70722,2015-03-07,860,Customer_24689,200,Laptop,Electronics,10,79.56,795.6
70723,2016-12-26,661,Customer_16308,202,Desk,Office,10,93.54,935.4000000000001
70724,2017-01-24,594,Customer_27698,204,Monitor,Electronics,6,18.31,109.85999999999999
70725,2014-03-17,381,Customer_31421,207,Pen,Stationery,1,52.27,52.27
70726,2013-07-17,891,Customer_32658,209,Coffee Maker,Electronics,7,95.76,670.32
70727,2011-10-24,442,Customer_2768,210,Cabinet,Office,1,45.38,45.38
70728,2018-07-31,702,Customer_12544,202,Desk,Office,7,66.75,467.25
70729,2014-01-03,185,Customer_27007,208,Notebook,Stationery,10,49.41,494.09999999999997
70730,2012-11-21,110,Customer_18051,211,Plastic Cups,Sundry,2,16.45,32.9
70731,2022-12-24,853,Customer_31323,211,Plastic Cups,Sundry,8,34.34,274.72
70732,2018-04-26,235,Customer_28967,206,Paper,Stationery,1,10.74,10.74
70733,2022-11-13,381,Customer_11126,200,Laptop,Electronics,4,43.61,174.44
70734,2015-04-26,714,Customer_10897,201,Smartphone,Electronics,7,53.63,375.41
70735,2013-01-07,645,Customer_4431,201,Smartphone,Electronics,10,80.05,800.5
70736,2019-03-20,833,Customer_7018,207,Pen,Stationery,7,2.85,19.95
70737,2022-10-30,398,Customer_23190,208,Notebook,Stationery,2,76.46,152.92
70738,2019-12-16,822,Customer_30211,204,Monitor,Electronics,5,51.71,258.55
70739,2010-11-03,689,Customer_9242,200,Laptop,Electronics,8,35.09,280.72
70740,2011-07-19,639,Customer_16195,201,Smartphone,Electronics,4,27.2,108.8
70741,2017-02-17,443,Customer_29116,203,Chair,Office,3,78.54,235.62
70742,2013-09-07,709,Customer_17396,211,Plastic Cups,Sundry,8,41.03,328.24
70743,2011-11-14,997,Customer_14125,200,Laptop,Electronics,2,97.24,194.48
70744,2023-06-28,876,Customer_26706,204,Monitor,Electronics,10,59.43,594.3
70745,2020-11-30,554,Customer_8858,206,Paper,Stationery,1,22.46,22.46
70746,2013-08-26,665,Customer_19208,207,Pen,Stationery,5,8.04,40.199999999999996
70747,2010-12-20,577,Customer_19872,200,Laptop,Electronics,3,56.69,170.07
70748,2018-11-16,619,Customer_13045,203,Chair,Office,10,70.5,705.0
70749,2018-09-18,465,Customer_20461,210,Cabinet,Office,1,62.09,62.09
70750,2014-07-02,525,Customer_26783,210,Cabinet,Office,10,3.58,35.8
70751,2022-12-11,133,Customer_6578,207,Pen,Stationery,10,27.33,273.29999999999995
70752,2015-04-19,487,Customer_13809,209,Coffee Maker,Electronics,7,53.13,371.91
70753,2020-01-23,477,Customer_16189,210,Cabinet,Office,4,64.97,259.88
70754,2019-07-21,451,Customer_29526,204,Monitor,Electronics,3,11.55,34.650000000000006
70755,2012-02-06,343,Customer_11896,202,Desk,Office,2,91.26,182.52
70756,2012-11-05,368,Customer_18029,204,Monitor,Electronics,9,67.31,605.79
70757,2013-05-22,311,Customer_5036,211,Plastic Cups,Sundry,10,35.25,352.5
70758,2022-01-17,547,Customer_31281,206,Paper,Stationery,3,81.75,245.25
70759,2017-10-31,194,Customer_3850,206,Paper,Stationery,5,78.54,392.70000000000005
70760,2021-07-03,789,Customer_12198,201,Smartphone,Electronics,8,70.17,561.36
70761,2018-09-02,664,Customer_4049,204,Monitor,Electronics,4,57.21,228.84
70762,2018-11-17,858,Customer_13572,206,Paper,Stationery,5,76.91,384.54999999999995
70763,2015-02-26,474,Customer_16696,200,Laptop,Electronics,6,17.25,103.5
70764,2022-09-27,663,Customer_8952,210,Cabinet,Office,9,21.95,197.54999999999998
70765,2021-11-08,518,Customer_19839,209,Coffee Maker,Electronics,9,15.67,141.03
70766,2020-03-10,558,Customer_1063,200,Laptop,Electronics,10,59.22,592.2
70767,2021-10-15,153,Customer_18054,203,Chair,Office,3,25.73,77.19
70768,2016-06-02,839,Customer_415,209,Coffee Maker,Electronics,9,50.7,456.3
70769,2010-10-22,485,Customer_16968,207,Pen,Stationery,2,82.93,165.86
70770,2010-03-24,468,Customer_17544,203,Chair,Office,5,17.38,86.89999999999999
70771,2018-07-27,114,Customer_16789,208,Notebook,Stationery,1,71.63,71.63
70772,2015-04-01,483,Customer_6596,210,Cabinet,Office,8,48.07,384.56
70773,2023-12-07,765,Customer_12868,207,Pen,Stationery,5,30.62,153.1
70774,2021-03-21,653,Customer_1976,205,Printer,Electronics,9,68.2,613.8000000000001
70775,2011-10-05,956,Customer_10327,202,Desk,Office,8,44.15,353.2
70776,2010-11-02,206,Customer_7856,209,Coffee Maker,Electronics,5,83.89,419.45
70777,2021-05-10,682,Customer_18253,208,Notebook,Stationery,9,84.2,757.8000000000001
70778,2014-02-05,340,Customer_22216,210,Cabinet,Office,2,85.32,170.64
70779,2015-04-22,412,Customer_30507,206,Paper,Stationery,5,71.66,358.29999999999995
70780,2011-09-26,214,Customer_16994,206,Paper,Stationery,9,13.93,125.37
70781,2022-10-11,306,Customer_14913,210,Cabinet,Office,8,73.26,586.08
70782,2016-09-25,638,Customer_23184,201,Smartphone,Electronics,5,83.02,415.09999999999997
70783,2013-05-18,745,Customer_20428,202,Desk,Office,3,54.55,163.64999999999998
70784,2019-10-04,638,Customer_101,205,Printer,Electronics,10,83.06,830.6
70785,2014-05-26,696,Customer_22633,207,Pen,Stationery,9,10.55,94.95
70786,2014-04-05,519,Customer_23408,207,Pen,Stationery,9,83.54,751.86
70787,2022-12-31,937,Customer_4462,209,Coffee Maker,Electronics,10,68.52,685.1999999999999
70788,2018-06-23,601,Customer_27940,208,Notebook,Stationery,7,76.18,533.26
70789,2023-07-12,390,Customer_30073,201,Smartphone,Electronics,3,21.31,63.92999999999999
70790,2012-10-21,379,Customer_1291,204,Monitor,Electronics,9,83.74,753.66
70791,2012-10-04,491,Customer_1744,200,Laptop,Electronics,5,16.04,80.19999999999999
70792,2021-12-03,602,Customer_1674,200,Laptop,Electronics,1,31.49,31.49
70793,2010-10-16,573,Customer_7478,204,Monitor,Electronics,4,82.88,331.52
70794,2020-06-05,176,Customer_30633,207,Pen,Stationery,6,74.62,447.72
70795,2022-06-01,748,Customer_4998,206,Paper,Stationery,8,18.14,145.12
70796,2017-04-22,221,Customer_2642,201,Smartphone,Electronics,10,13.14,131.4
70797,2015-12-13,781,Customer_32018,208,Notebook,Stationery,4,44.11,176.44
70798,2014-10-27,363,Customer_3086,206,Paper,Stationery,4,15.92,63.68
70799,2016-03-05,432,Customer_9836,207,Pen,Stationery,9,78.97,710.73
70800,2014-05-09,193,Customer_8809,202,Desk,Office,9,49.18,442.62
70801,2017-07-24,458,Customer_13859,207,Pen,Stationery,7,26.83,187.81
70802,2017-08-24,361,Customer_11895,202,Desk,Office,2,77.44,154.88
70803,2013-02-17,100,Customer_26415,210,Cabinet,Office,3,34.48,103.44
70804,2014-12-03,197,Customer_21728,205,Printer,Electronics,4,56.83,227.32
70805,2011-07-25,292,Customer_20600,202,Desk,Office,7,35.77,250.39000000000001
70806,2012-01-12,627,Customer_17693,207,Pen,Stationery,5,11.99,59.95
70807,2012-03-11,107,Customer_9599,208,Notebook,Stationery,1,11.26,11.26
70808,2017-09-18,771,Customer_21090,211,Plastic Cups,Sundry,8,85.02,680.16
70809,2018-05-16,410,Customer_18319,204,Monitor,Electronics,3,95.78,287.34000000000003
70810,2021-11-01,478,Customer_20329,207,Pen,Stationery,4,79.78,319.12
70811,2015-12-19,571,Customer_13788,208,Notebook,Stationery,3,31.44,94.32000000000001
70812,2017-06-05,333,Customer_25078,207,Pen,Stationery,1,98.28,98.28
70813,2010-01-31,699,Customer_22838,206,Paper,Stationery,3,59.83,179.49
70814,2019-12-19,919,Customer_24124,200,Laptop,Electronics,8,51.14,409.12
70815,2011-05-11,412,Customer_5784,210,Cabinet,Office,2,54.57,109.14
70816,2011-02-05,283,Customer_12643,200,Laptop,Electronics,5,75.2,376.0
70817,2010-02-07,705,Customer_1232,201,Smartphone,Electronics,2,91.82,183.64
70818,2021-07-12,718,Customer_113,201,Smartphone,Electronics,2,79.49,158.98
70819,2010-08-02,821,Customer_25372,203,Chair,Office,1,17.0,17.0
70820,2020-09-24,475,Customer_26661,204,Monitor,Electronics,1,40.02,40.02
70821,2018-06-20,424,Customer_10828,204,Monitor,Electronics,10,96.55,965.5
70822,2013-07-17,149,Customer_3456,203,Chair,Office,10,25.61,256.1
70823,2019-06-01,605,Customer_30760,202,Desk,Office,4,10.58,42.32
70824,2017-09-15,593,Customer_27627,202,Desk,Office,8,83.55,668.4
70825,2011-02-16,482,Customer_16,205,Printer,Electronics,9,53.5,481.5
70826,2013-06-05,776,Customer_32220,211,Plastic Cups,Sundry,2,48.09,96.18
70827,2012-01-11,626,Customer_25216,201,Smartphone,Electronics,8,63.39,507.12
70828,2017-05-03,107,Customer_29754,205,Printer,Electronics,9,97.53,877.77
70829,2011-02-03,236,Customer_30834,204,Monitor,Electronics,9,64.45,580.0500000000001
70830,2020-12-12,648,Customer_14286,208,Notebook,Stationery,3,34.21,102.63
70831,2021-09-29,817,Customer_11805,208,Notebook,Stationery,3,21.63,64.89
70832,2016-10-25,591,Customer_7972,202,Desk,Office,3,33.97,101.91
70833,2013-06-24,982,Customer_11911,203,Chair,Office,4,85.9,343.6
70834,2020-03-12,925,Customer_30424,209,Coffee Maker,Electronics,10,76.2,762.0
70835,2017-04-28,890,Customer_7426,209,Coffee Maker,Electronics,3,63.81,191.43
70836,2015-09-04,100,Customer_2719,201,Smartphone,Electronics,7,73.39,513.73
70837,2021-10-28,136,Customer_3804,208,Notebook,Stationery,8,57.7,461.6
70838,2018-12-24,574,Customer_28613,206,Paper,Stationery,2,41.82,83.64
70839,2010-01-29,585,Customer_6431,200,Laptop,Electronics,6,76.87,461.22
70840,2012-11-15,544,Customer_20194,209,Coffee Maker,Electronics,10,82.46,824.5999999999999
70841,2012-10-22,456,Customer_24036,204,Monitor,Electronics,7,41.28,288.96000000000004
70842,2016-02-06,602,Customer_23737,200,Laptop,Electronics,6,61.64,369.84000000000003
70843,2023-02-22,333,Customer_13463,204,Monitor,Electronics,8,89.86,718.88
70844,2022-01-08,557,Customer_1290,205,Printer,Electronics,7,63.36,443.52
70845,2010-10-29,732,Customer_18837,200,Laptop,Electronics,8,63.1,504.8
70846,2017-08-13,485,Customer_7767,200,Laptop,Electronics,7,10.04,70.28
70847,2022-02-02,826,Customer_10609,211,Plastic Cups,Sundry,10,14.54,145.39999999999998
70848,2012-08-31,146,Customer_16475,206,Paper,Stationery,1,59.64,59.64
70849,2015-05-15,464,Customer_6230,207,Pen,Stationery,3,20.02,60.06
70850,2015-06-22,271,Customer_27871,205,Printer,Electronics,9,59.31,533.79
70851,2020-08-19,535,Customer_19355,200,Laptop,Electronics,6,45.59,273.54
70852,2019-04-26,718,Customer_10340,201,Smartphone,Electronics,6,62.01,372.06
70853,2020-01-29,340,Customer_15649,201,Smartphone,Electronics,9,72.94,656.46
70854,2012-01-08,450,Customer_17971,206,Paper,Stationery,2,67.24,134.48
70855,2013-06-06,774,Customer_1993,201,Smartphone,Electronics,4,86.2,344.8
70856,2022-09-02,601,Customer_8732,204,Monitor,Electronics,2,11.86,23.72
70857,2023-12-03,372,Customer_31291,202,Desk,Office,7,18.71,130.97
70858,2011-08-29,599,Customer_18260,209,Coffee Maker,Electronics,4,85.48,341.92
70859,2022-11-24,521,Customer_20211,200,Laptop,Electronics,4,84.39,337.56
70860,2016-12-07,741,Customer_8854,206,Paper,Stationery,9,79.85,718.65
70861,2021-05-01,376,Customer_29620,203,Chair,Office,4,6.37,25.48
70862,2020-04-28,990,Customer_23526,211,Plastic Cups,Sundry,10,86.76,867.6
70863,2019-09-22,392,Customer_27322,200,Laptop,Electronics,8,60.24,481.92
70864,2015-01-28,333,Customer_20716,202,Desk,Office,4,57.3,229.2
70865,2014-11-03,333,Customer_19412,205,Printer,Electronics,6,25.16,150.96
70866,2012-01-10,717,Customer_10491,211,Plastic Cups,Sundry,2,68.93,137.86
70867,2016-05-27,928,Customer_6568,211,Plastic Cups,Sundry,5,57.58,287.9
70868,2023-04-02,351,Customer_8643,203,Chair,Office,10,36.02,360.20000000000005
70869,2023-10-26,887,Customer_30983,205,Printer,Electronics,3,51.72,155.16
70870,2019-01-15,615,Customer_1719,205,Printer,Electronics,5,99.26,496.3
70871,2015-06-06,573,Customer_20301,207,Pen,Stationery,2,31.1,62.2
70872,2023-06-17,791,Customer_27324,206,Paper,Stationery,3,93.19,279.57
70873,2011-12-31,847,Customer_10860,207,Pen,Stationery,6,99.46,596.76
70874,2011-10-22,213,Customer_10022,200,Laptop,Electronics,5,79.88,399.4
70875,2013-04-10,845,Customer_9321,204,Monitor,Electronics,5,12.96,64.80000000000001
70876,2019-12-28,627,Customer_587,209,Coffee Maker,Electronics,2,64.14,128.28
70877,2010-11-23,378,Customer_14882,210,Cabinet,Office,3,59.18,177.54
70878,2013-08-22,198,Customer_30456,201,Smartphone,Electronics,8,59.27,474.16
70879,2023-05-03,971,Customer_7749,209,Coffee Maker,Electronics,4,10.05,40.2
70880,2019-10-25,692,Customer_23234,201,Smartphone,Electronics,4,24.04,96.16
70881,2018-12-04,179,Customer_23296,208,Notebook,Stationery,5,96.55,482.75
70882,2013-10-22,440,Customer_6911,208,Notebook,Stationery,8,6.89,55.12
70883,2016-09-02,110,Customer_19651,208,Notebook,Stationery,3,37.72,113.16
70884,2023-11-24,185,Customer_10257,210,Cabinet,Office,1,2.89,2.89
70885,2023-11-25,592,Customer_4486,211,Plastic Cups,Sundry,3,2.91,8.73
70886,2021-11-26,571,Customer_26930,204,Monitor,Electronics,10,15.1,151.0
70887,2023-09-29,995,Customer_1925,207,Pen,Stationery,5,43.0,215.0
70888,2011-09-10,388,Customer_1969,207,Pen,Stationery,3,25.08,75.24
70889,2012-10-12,111,Customer_20966,210,Cabinet,Office,7,39.03,273.21000000000004
70890,2021-10-13,945,Customer_25853,208,Notebook,Stationery,3,36.89,110.67
70891,2016-09-27,494,Customer_14697,206,Paper,Stationery,2,21.85,43.7
70892,2013-03-18,197,Customer_14726,205,Printer,Electronics,4,84.52,338.08
70893,2015-12-14,627,Customer_11731,210,Cabinet,Office,9,61.23,551.0699999999999
70894,2017-10-12,983,Customer_4029,207,Pen,Stationery,3,39.22,117.66
70895,2023-03-29,738,Customer_21685,202,Desk,Office,2,95.52,191.04
70896,2013-06-19,329,Customer_8924,201,Smartphone,Electronics,2,16.91,33.82
70897,2020-01-06,208,Customer_15053,205,Printer,Electronics,3,84.99,254.96999999999997
70898,2015-11-22,624,Customer_21580,205,Printer,Electronics,3,53.98,161.94
70899,2017-08-28,199,Customer_24979,210,Cabinet,Office,9,64.85,583.65
70900,2011-05-11,846,Customer_22379,204,Monitor,Electronics,8,73.83,590.64
70901,2016-03-29,129,Customer_30790,207,Pen,Stationery,4,73.2,292.8
70902,2013-08-07,605,Customer_18790,200,Laptop,Electronics,6,18.42,110.52000000000001
70903,2018-05-16,300,Customer_11973,201,Smartphone,Electronics,4,17.52,70.08
70904,2020-04-09,393,Customer_4229,207,Pen,Stationery,2,72.1,144.2
70905,2012-10-03,664,Customer_26066,211,Plastic Cups,Sundry,6,18.75,112.5
70906,2016-07-25,302,Customer_7476,202,Desk,Office,6,56.49,338.94
70907,2018-01-15,717,Customer_788,206,Paper,Stationery,2,30.54,61.08
70908,2013-10-08,318,Customer_26661,204,Monitor,Electronics,1,52.67,52.67
70909,2022-05-21,150,Customer_11344,204,Monitor,Electronics,5,34.51,172.54999999999998
70910,2023-03-16,706,Customer_31547,205,Printer,Electronics,7,83.35,583.4499999999999
70911,2017-03-02,977,Customer_22754,200,Laptop,Electronics,3,64.28,192.84
70912,2018-02-18,599,Customer_1349,202,Desk,Office,9,77.98,701.82
70913,2018-11-15,364,Customer_13025,203,Chair,Office,8,52.54,420.32
70914,2013-04-28,267,Customer_17032,206,Paper,Stationery,9,60.42,543.78
70915,2023-12-13,142,Customer_28347,208,Notebook,Stationery,3,45.37,136.10999999999999
70916,2015-11-08,218,Customer_25247,209,Coffee Maker,Electronics,2,70.51,141.02
70917,2010-10-02,371,Customer_13279,208,Notebook,Stationery,4,44.31,177.24
70918,2023-01-18,677,Customer_29987,206,Paper,Stationery,10,45.23,452.29999999999995
70919,2013-09-13,787,Customer_1623,204,Monitor,Electronics,2,98.49,196.98
70920,2014-01-25,563,Customer_18443,200,Laptop,Electronics,9,82.62,743.58
70921,2015-10-19,833,Customer_6459,208,Notebook,Stationery,8,14.05,112.4
70922,2015-05-31,668,Customer_2441,207,Pen,Stationery,8,93.13,745.04
70923,2012-10-24,856,Customer_31685,204,Monitor,Electronics,4,36.51,146.04
70924,2012-10-13,727,Customer_32543,209,Coffee Maker,Electronics,6,86.95,521.7
70925,2017-11-29,620,Customer_29645,207,Pen,Stationery,8,62.37,498.96
70926,2017-11-16,459,Customer_30012,206,Paper,Stationery,10,73.28,732.8
70927,2015-07-05,143,Customer_22419,202,Desk,Office,3,72.52,217.56
70928,2014-03-01,368,Customer_29242,204,Monitor,Electronics,7,20.15,141.04999999999998
70929,2011-03-17,272,Customer_20686,209,Coffee Maker,Electronics,8,87.56,700.48
70930,2023-08-18,824,Customer_19760,202,Desk,Office,3,84.1,252.29999999999998
70931,2020-01-15,301,Customer_11881,200,Laptop,Electronics,2,23.61,47.22
70932,2015-04-08,499,Customer_11531,204,Monitor,Electronics,3,78.77,236.31
70933,2021-06-15,381,Customer_24007,206,Paper,Stationery,9,87.77,789.93
70934,2012-02-18,830,Customer_13621,207,Pen,Stationery,2,26.01,52.02
70935,2020-08-31,221,Customer_32130,203,Chair,Office,5,32.1,160.5
70936,2010-01-03,248,Customer_15057,207,Pen,Stationery,2,94.28,188.56
70937,2015-07-18,411,Customer_16101,206,Paper,Stationery,2,61.0,122.0
70938,2022-09-10,772,Customer_23856,208,Notebook,Stationery,10,64.44,644.4
70939,2021-01-28,721,Customer_11139,206,Paper,Stationery,8,28.0,224.0
70940,2015-09-04,382,Customer_26088,203,Chair,Office,1,23.09,23.09
70941,2012-06-30,491,Customer_31563,203,Chair,Office,8,26.76,214.08
70942,2012-12-25,851,Customer_11025,201,Smartphone,Electronics,2,77.35,154.7
70943,2021-06-09,868,Customer_31323,201,Smartphone,Electronics,1,79.91,79.91
70944,2014-01-11,212,Customer_13417,209,Coffee Maker,Electronics,5,73.21,366.04999999999995
70945,2015-04-28,910,Customer_19528,210,Cabinet,Office,3,52.25,156.75
70946,2014-10-19,939,Customer_13151,211,Plastic Cups,Sundry,4,61.47,245.88
70947,2022-08-14,721,Customer_8605,206,Paper,Stationery,9,89.71,807.39
70948,2010-05-05,888,Customer_3277,206,Paper,Stationery,9,12.63,113.67
70949,2012-02-02,704,Customer_18285,207,Pen,Stationery,1,10.79,10.79
70950,2017-09-04,854,Customer_5232,208,Notebook,Stationery,5,31.57,157.85
70951,2015-04-01,368,Customer_18175,202,Desk,Office,6,71.72,430.32
70952,2012-04-03,828,Customer_2126,209,Coffee Maker,Electronics,10,76.87,768.7
70953,2023-01-28,890,Customer_31328,200,Laptop,Electronics,6,2.76,16.56
70954,2023-05-12,875,Customer_24024,201,Smartphone,Electronics,7,67.65,473.55000000000007
70955,2014-05-06,818,Customer_7937,200,Laptop,Electronics,1,34.25,34.25
70956,2019-09-23,597,Customer_28197,203,Chair,Office,3,64.06,192.18
70957,2018-01-17,301,Customer_1308,203,Chair,Office,10,25.7,257.0
70958,2022-01-04,596,Customer_5306,209,Coffee Maker,Electronics,2,97.96,195.92
70959,2020-03-06,940,Customer_25197,208,Notebook,Stationery,7,72.74,509.17999999999995
70960,2020-05-05,339,Customer_20950,208,Notebook,Stationery,4,84.74,338.96
70961,2014-05-25,300,Customer_8792,210,Cabinet,Office,3,57.54,172.62
70962,2019-06-15,408,Customer_7404,207,Pen,Stationery,1,89.39,89.39
70963,2012-07-15,695,Customer_5177,200,Laptop,Electronics,8,64.32,514.56
70964,2016-04-21,359,Customer_10339,207,Pen,Stationery,8,62.45,499.6
70965,2021-05-06,214,Customer_21699,211,Plastic Cups,Sundry,1,62.05,62.05
70966,2012-01-20,173,Customer_29745,206,Paper,Stationery,4,98.81,395.24
70967,2011-09-25,955,Customer_1351,206,Paper,Stationery,1,46.32,46.32
70968,2012-11-17,828,Customer_10694,204,Monitor,Electronics,10,36.13,361.3
70969,2023-08-06,292,Customer_7829,206,Paper,Stationery,6,31.28,187.68
70970,2020-02-09,439,Customer_7213,210,Cabinet,Office,9,99.39,894.51
70971,2018-03-02,508,Customer_1788,205,Printer,Electronics,6,61.77,370.62
70972,2011-01-14,385,Customer_2296,200,Laptop,Electronics,4,41.71,166.84
70973,2018-10-10,957,Customer_31631,210,Cabinet,Office,6,8.41,50.46
70974,2012-11-07,142,Customer_14188,207,Pen,Stationery,9,8.83,79.47
70975,2021-10-06,503,Customer_14506,201,Smartphone,Electronics,1,51.65,51.65
70976,2011-01-02,785,Customer_20695,205,Printer,Electronics,1,13.79,13.79
